SYSRECNO,RTVER_NO,START_PLACE_ID,END_PLACE_ID,PERIOD_START_TIME,PERIOD_END_TIME,ROUTE_ID,RVARIANT_ID,RUN_TIME,SYSTXID
27009088,3536,SheLs,IrvBwy,846000,881990,  80,EB,1800,10187765
27009089,3536,SheLs,IrvBwy,711000,711590,  80,EB,1500,10187765
27009090,3536,SheLs,IrvBwy,729000,729590,  80,EB,1200,10187765
27009091,3536,SheLs,IrvBwy,756000,827390,  80,EB,1500,10187765
27009092,3536,SheLs,IrvBwy,882000,987590,  80,EB,1500,10187765
27009093,3536,SheLs,IrvBwy,999000,999590,  80,EB,1800,10187765
27009094,3536,SheLs,IrvBwy,1017000,1017590,  80,EB,1500,10187765
27009095,3536,SheLs,IrvBwy,1044000,1115390,  80,EB,1500,10187765
27009096,3536,SheLs,IrvBwy,1125000,1125590,  80,EB,1500,10187765
27009097,3536,SheLs,IrvBwy,1152000,1187990,  80,EB,1500,10187765
27027838,3536,IrvCen,IrvCic,729000,729590,  80,EB,3900,10187765
27027839,3536,IrvCen,IrvCic,846000,881990,  80,EB,4500,10187765
27027840,3536,IrvCen,IrvCic,882000,987590,  80,EB,4200,10187765
27027841,3536,IrvCen,IrvCic,999000,999590,  80,EB,3900,10187765
27027842,3536,IrvCen,IrvCic,1017000,1017590,  80,EB,4200,10187765
27027843,3536,IrvCen,IrvCic,1044000,1079990,  80,EB,4200,10187765
27027844,3536,IrvCen,IrvCic,1080000,1115390,  80,EB,3600,10187765
27027845,3536,IrvCen,IrvCic,1125000,1125590,  80,EB,3600,10187765
27027846,3536,IrvCen,IrvCic,1152000,1187990,  80,EB,3600,10187765
27027847,3536,IrvCen,IrvCic,1222200,1258190,  80,EB,3300,10187765
27027848,3536,IrvCen,IrvCic,1258200,1403990,  80,EB,3000,10187765
27027849,3536,IrvCic,IrvBlu,540000,573590,  80,EB,2100,10187765
27027850,3536,IrvCic,IrvBlu,573600,673790,  80,EB,2400,10187765
27027851,3536,IrvCic,IrvBlu,693000,693590,  80,EB,3000,10187765
27027852,3536,IrvCic,IrvBlu,711000,711590,  80,EB,3000,10187765
27027853,3536,IrvCic,IrvBlu,729000,729590,  80,EB,3000,10187765
27027854,3536,IrvCic,IrvBlu,756000,791990,  80,EB,3000,10187765
27027855,3536,IrvCic,IrvBlu,792000,827390,  80,EB,3300,10187765
27027856,3536,IrvCic,IrvBlu,846000,987590,  80,EB,3300,10187765
27027857,3536,IrvCic,IrvBlu,999000,999590,  80,EB,3300,10187765
27027858,3536,IrvCic,IrvBlu,1017000,1017590,  80,EB,3300,10187765
27020847,3536,IrvAsh,IrvWes,864000,881990,  80,WB,4500,10187765
27020848,3536,IrvAsh,IrvWes,684000,719990,  80,WB,3000,10187765
27020849,3536,IrvAsh,IrvWes,720000,761390,  80,WB,3600,10187765
27020850,3536,IrvAsh,IrvWes,792000,828590,  80,WB,3900,10187765
27024252,3536,IrvWes,IrvAsh,540000,573590,  80,EB,2100,10187765
27024253,3536,IrvWes,IrvAsh,573600,629990,  80,EB,2400,10187765
27024254,3536,IrvWes,IrvAsh,630000,673790,  80,EB,2700,10187765
27024255,3536,IrvWes,IrvAsh,693000,693590,  80,EB,3000,10187765
27024256,3536,IrvWes,IrvAsh,711000,711590,  80,EB,3000,10187765
27024269,3536,IrvCic,IrvCen,621000,621590,  80,WB,2400,10187765
27024270,3536,IrvCen,IrvHar,1296000,1403990,  80,WB,5400,10187765
27024271,3536,IrvCic,IrvCen,540000,557990,  80,WB,2400,10187765
27024272,3536,IrvCic,IrvCen,558000,607190,  80,WB,2100,10187765
27024273,3536,IrvCic,IrvCen,639000,639590,  80,WB,2400,10187765
27024274,3536,IrvCic,IrvCen,657000,657590,  80,WB,3000,10187765
27024275,3536,IrvCic,IrvCen,684000,719990,  80,WB,3900,10187765
27024276,3536,IrvCic,IrvCen,720000,761390,  80,WB,3600,10187765
27024277,3536,IrvCic,IrvCen,792000,828590,  80,WB,3900,10187765
27024278,3536,IrvCic,IrvCen,864000,953990,  80,WB,4200,10187765
27024279,3536,IrvCic,IrvCen,954000,1007390,  80,WB,3900,10187765
27024280,3536,IrvCic,IrvCen,1017000,1017590,  80,WB,4500,10187765
27024281,3536,IrvCic,IrvCen,1044000,1081790,  80,WB,3600,10187765
27007367,3536,IrvCum,IrvHar,792000,827390,  80,EB,3600,10187765
27007368,3536,IrvCum,IrvHar,711000,711590,  80,EB,3300,10187765
27007369,3536,IrvCum,IrvHar,729000,729590,  80,EB,3300,10187765
27007370,3536,IrvCum,IrvHar,756000,791990,  80,EB,3900,10187765
27007371,3536,IrvCum,IrvHar,846000,987590,  80,EB,3900,10187765
27007372,3536,IrvCum,IrvHar,999000,999590,  80,EB,3900,10187765
27007373,3536,IrvCum,IrvHar,1017000,1017590,  80,EB,4200,10187765
27007374,3536,IrvCum,IrvHar,1044000,1115390,  80,EB,3900,10187765
27007375,3536,IrvCum,IrvHar,1125000,1125590,  80,EB,3600,10187765
27007376,3536,IrvCum,IrvHar,1152000,1187990,  80,EB,3600,10187765
27007377,3536,IrvCum,IrvHar,1222200,1403990,  80,EB,3600,10187765
27007378,3536,IrvHar,IrvCen,1222200,1258190,  80,EB,5100,10187765
27007379,3536,IrvHar,IrvCen,1258200,1403990,  80,EB,4800,10187765
27019050,3536,IrvWes,IrvKim,657000,657590,  80,WB,3300,10187765
27019051,3536,IrvWes,IrvKim,684000,719990,  80,WB,3600,10187765
27019052,3536,IrvWes,IrvKim,720000,761390,  80,WB,3900,10187765
27019053,3536,IrvWes,IrvKim,792000,828590,  80,WB,4800,10187765
27019054,3536,IrvWes,IrvKim,864000,953990,  80,WB,5100,10187765
27019055,3536,IrvWes,IrvKim,954000,1007390,  80,WB,4800,10187765
27017242,3536,IrvCen,IrvHar,864000,881990,  80,WB,8400,10187765
27017243,3536,IrvCen,IrvHar,882000,1007390,  80,WB,7800,10187765
27017244,3536,IrvCen,IrvHar,1017000,1017590,  80,WB,7800,10187765
27017245,3536,IrvCen,IrvHar,1044000,1081790,  80,WB,7200,10187765
27017246,3536,IrvCen,IrvHar,1098000,1187990,  80,WB,5400,10187765
27017247,3536,IrvCen,IrvHar,1188000,1295990,  80,WB,5100,10187765
27019163,3536,SheLs,IrvBwy,1222200,1403990,  80,EB,1500,10187765
27021265,3536,IrvBlu,IrvKim,1222200,1403990,  80,EB,3600,10187765
27021267,3536,IrvBlu,IrvKim,1125000,1125590,  80,EB,4200,10187765
27021268,3536,IrvBlu,IrvKim,1152000,1187990,  80,EB,3600,10187765
27021269,3536,IrvCen,IrvCic,540000,629990,  80,EB,2700,10187765
27021270,3536,IrvCen,IrvCic,630000,673790,  80,EB,3300,10187765
27007755,3536,IrvKim,IrvWes,1152000,1187990,  80,EB,3900,10187765
27007756,3536,IrvKim,IrvWes,1017000,1017590,  80,EB,4800,10187765
27007757,3536,IrvKim,IrvWes,1044000,1115390,  80,EB,4800,10187765
27007758,3536,IrvKim,IrvWes,1125000,1125590,  80,EB,4800,10187765
27007759,3536,IrvKim,IrvWes,1222200,1258190,  80,EB,4200,10187765
27007760,3536,IrvKim,IrvWes,1258200,1403990,  80,EB,3900,10187765
27017640,3536,IrvAsh,SheLs,756000,827390,  80,EB,5700,10187765
27017641,3536,IrvAsh,SheLs,846000,987590,  80,EB,6000,10187765
27024875,3536,IrvAsh,SheLs,540000,629990,  80,EB,3600,10187765
27024933,3536,IrvAsh,IrvWes,540000,607190,  80,WB,3000,10187765
27024934,3536,IrvAsh,IrvWes,621000,621590,  80,WB,3000,10187765
27024935,3536,IrvAsh,IrvWes,639000,639590,  80,WB,2700,10187765
27024936,3536,IrvAsh,IrvWes,657000,657590,  80,WB,3000,10187765
27026682,3536,IrvAsh,IrvWes,882000,1007390,  80,WB,4200,10187765
27026683,3536,IrvAsh,IrvWes,1017000,1017590,  80,WB,4200,10187765
27026684,3536,IrvAsh,IrvWes,1044000,1081790,  80,WB,4500,10187765
27026690,3536,IrvBwy,IrvAsh,882000,1007390,  80,WB,3900,10187765
27026691,3536,IrvBwy,IrvAsh,1017000,1017590,  80,WB,3900,10187765
27026692,3536,IrvBwy,IrvAsh,1044000,1081790,  80,WB,3900,10187765
27026693,3536,IrvBwy,IrvAsh,1098000,1241990,  80,WB,3600,10187765
27026694,3536,IrvBwy,IrvAsh,1242000,1403990,  80,WB,3000,10187765
27026695,3536,IrvCen,IrvHar,540000,557990,  80,WB,4200,10187765
27026696,3536,IrvCen,IrvHar,558000,607190,  80,WB,4800,10187765
27026697,3536,IrvCen,IrvHar,621000,621590,  80,WB,4800,10187765
27026698,3536,IrvCen,IrvHar,639000,639590,  80,WB,4800,10187765
27026699,3536,IrvCen,IrvHar,657000,657590,  80,WB,5100,10187765
27026700,3536,IrvCen,IrvHar,684000,719990,  80,WB,5700,10187765
27026701,3536,IrvCen,IrvHar,720000,761390,  80,WB,6300,10187765
27026702,3536,IrvCen,IrvHar,792000,828590,  80,WB,7800,10187765
27015670,3536,IrvWes,IrvKim,1098000,1151990,  80,WB,3900,10187765
27015676,3536,IrvWes,IrvKim,1296000,1403990,  80,WB,3300,10187765
27015677,3536,IrvWes,IrvKim,1152000,1187990,  80,WB,4200,10187765
27015678,3536,IrvWes,IrvKim,1188000,1295990,  80,WB,3600,10187765
27017642,3536,IrvAsh,SheLs,999000,999590,  80,EB,6900,10187765
27017643,3536,IrvAsh,SheLs,1017000,1017590,  80,EB,6000,10187765
27017644,3536,IrvAsh,SheLs,1044000,1079990,  80,EB,5400,10187765
27017645,3536,IrvAsh,SheLs,1080000,1115390,  80,EB,5100,10187765
27017762,3536,IrvCic,IrvCen,1098000,1187990,  80,WB,3600,10187765
27017763,3536,IrvCic,IrvCen,1188000,1241990,  80,WB,3000,10187765
27017764,3536,IrvCic,IrvCen,1242000,1295990,  80,WB,2700,10187765
27017765,3536,IrvCic,IrvCen,1296000,1403990,  80,WB,2100,10187765
27017766,3536,IrvHar,IrvCum,540000,607190,  80,WB,2400,10187765
27017767,3536,IrvHar,IrvCum,621000,621590,  80,WB,2400,10187765
27017768,3536,IrvHar,IrvCum,639000,639590,  80,WB,2700,10187765
27021711,3536,IrvKim,IrvWes,999000,999590,  80,EB,4500,10187765
27012007,3536,IrvHar,IrvCum,792000,828590,  80,WB,3600,10187765
27012008,3536,IrvHar,IrvCum,657000,657590,  80,WB,3000,10187765
27012009,3536,IrvHar,IrvCum,684000,761390,  80,WB,3300,10187765
27012010,3536,IrvHar,IrvCum,864000,881990,  80,WB,3900,10187765
27012011,3536,IrvHar,IrvCum,882000,1007390,  80,WB,3600,10187765
27012012,3536,IrvHar,IrvCum,1017000,1017590,  80,WB,3300,10187765
27012013,3536,IrvHar,IrvCum,1044000,1081790,  80,WB,3000,10187765
27012014,3536,IrvHar,IrvCum,1098000,1403990,  80,WB,3300,10187765
27012015,3536,IrvKim,IrvBlu,540000,607190,  80,WB,3000,10187765
27017769,3536,IrvWes,IrvKim,1017000,1017590,  80,WB,4800,10187765
27017770,3536,IrvWes,IrvKim,1044000,1081790,  80,WB,4500,10187765
27017886,3536,IrvHar,IrvCen,540000,629990,  80,EB,5100,10187765
27017887,3536,IrvHar,IrvCen,630000,673790,  80,EB,5400,10187765
27017888,3536,IrvHar,IrvCen,693000,693590,  80,EB,6000,10187765
27017889,3536,IrvHar,IrvCen,711000,711590,  80,EB,6300,10187765
27017890,3536,IrvHar,IrvCen,729000,729590,  80,EB,6000,10187765
27017891,3536,IrvHar,IrvCen,756000,791990,  80,EB,6300,10187765
27017892,3536,IrvHar,IrvCen,792000,827390,  80,EB,6600,10187765
27017893,3536,IrvHar,IrvCen,846000,881990,  80,EB,7200,10187765
27023169,3536,IrvAsh,SheLs,693000,693590,  80,EB,4200,10187765
27023171,3536,IrvAsh,SheLs,630000,673790,  80,EB,3900,10187765
27023172,3536,IrvAsh,SheLs,711000,711590,  80,EB,4800,10187765
27023173,3536,IrvAsh,SheLs,729000,729590,  80,EB,5100,10187765
27015919,3536,IrvKim,IrvWes,573600,673790,  80,EB,3300,10187765
27015920,3536,IrvKim,IrvWes,693000,693590,  80,EB,4500,10187765
27015921,3536,IrvHar,IrvCen,1152000,1187990,  80,EB,7200,10187765
27015922,3536,IrvKim,IrvWes,540000,573590,  80,EB,3600,10187765
27015923,3536,IrvKim,IrvWes,711000,711590,  80,EB,4200,10187765
27015924,3536,IrvKim,IrvWes,729000,729590,  80,EB,4500,10187765
27015925,3536,IrvKim,IrvWes,756000,827390,  80,EB,4500,10187765
27015926,3536,IrvKim,IrvWes,846000,881990,  80,EB,5100,10187765
27015927,3536,IrvKim,IrvWes,882000,987590,  80,EB,4800,10187765
27017894,3536,IrvHar,IrvCen,882000,987590,  80,EB,7500,10187765
27010499,3536,IrvBlu,IrvKim,1017000,1017590,  80,EB,3900,10187765
27010500,3536,IrvBlu,IrvKim,1044000,1079990,  80,EB,4200,10187765
27010501,3536,IrvBlu,IrvKim,1080000,1115390,  80,EB,3900,10187765
27012270,3536,IrvAsh,SheLs,1258200,1403990,  80,EB,5100,10187765
27012271,3536,IrvAsh,SheLs,1125000,1125590,  80,EB,5100,10187765
27012381,3536,IrvCic,IrvBlu,1044000,1115390,  80,EB,3600,10187765
27012382,3536,IrvCic,IrvBlu,1125000,1125590,  80,EB,3300,10187765
27012383,3536,IrvCic,IrvBlu,1152000,1187990,  80,EB,3000,10187765
27022228,3536,IrvBwy,IrvAsh,792000,828590,  80,WB,3900,10187765
27022229,3536,IrvBwy,IrvAsh,864000,881990,  80,WB,3600,10187765
27008788,3536,IrvHar,IrvCen,1044000,1079990,  80,EB,6600,10187765
27008790,3536,IrvHar,IrvCen,999000,999590,  80,EB,8700,10187765
27008791,3536,IrvHar,IrvCen,1017000,1017590,  80,EB,7500,10187765
27008792,3536,IrvHar,IrvCen,1080000,1115390,  80,EB,7200,10187765
27008793,3536,IrvHar,IrvCen,1125000,1125590,  80,EB,7200,10187765
27016491,3536,IrvBlu,IrvKim,573600,629990,  80,EB,2700,10187765
27016494,3536,IrvAsh,SheLs,1152000,1187990,  80,EB,5400,10187765
27016495,3536,IrvAsh,SheLs,1222200,1258190,  80,EB,5400,10187765
27016496,3536,IrvBlu,IrvKim,540000,573590,  80,EB,2400,10187765
27016497,3536,IrvBlu,IrvKim,630000,673790,  80,EB,3000,10187765
27018525,3536,IrvKim,IrvBlu,657000,657590,  80,WB,3300,10187765
27022390,3536,IrvWes,IrvAsh,756000,791990,  80,EB,3600,10187765
27022392,3536,IrvWes,IrvAsh,846000,987590,  80,EB,3900,10187765
27022393,3536,IrvWes,IrvAsh,729000,729590,  80,EB,3300,10187765
27022394,3536,IrvWes,IrvAsh,792000,827390,  80,EB,3900,10187765
27022395,3536,IrvWes,IrvAsh,999000,999590,  80,EB,3900,10187765
27022422,3536,IrvCen,IrvCic,756000,827390,  80,EB,3900,10187765
27022423,3536,IrvCen,IrvCic,693000,693590,  80,EB,3000,10187765
27022424,3536,IrvCen,IrvCic,711000,711590,  80,EB,3600,10187765
27008889,3536,IrvBwy,IrvAsh,684000,719990,  80,WB,3300,10187765
27008890,3536,IrvBwy,IrvAsh,621000,621590,  80,WB,2700,10187765
27008891,3536,IrvBwy,IrvAsh,639000,639590,  80,WB,3000,10187765
27008892,3536,IrvBwy,IrvAsh,657000,657590,  80,WB,2700,10187765
27008893,3536,IrvBwy,IrvAsh,720000,761390,  80,WB,3600,10187765
27008894,3536,IrvKim,IrvBlu,864000,881990,  80,WB,5700,10187765
