SYSRECNO,RTVER_NO,START_PLACE_ID,END_PLACE_ID,PERIOD_START_TIME,PERIOD_END_TIME,ROUTE_ID,RVARIANT_ID,RUN_TIME,SYSTXID
26756606,3480,IrvCum,IrvHar,1071000,1071590,  80,EB,4800,10036503
26758732,3480,IrvCum,IrvHar,1089000,1089590,  80,EB,4500,10036503
26758733,3480,IrvCum,IrvHar,1107000,1107590,  80,EB,4200,10036503
26758734,3480,IrvCum,IrvHar,1125000,1125590,  80,EB,3900,10036503
26764719,3480,IrvAsh,SheLs,657000,657590,  80,EB,5100,10036503
26764720,3480,IrvAsh,SheLs,684000,694190,  80,EB,6900,10036503
26764785,3480,IrvAsh,SheLs,972000,1002590,  80,EB,5700,10036503
26764786,3480,IrvAsh,SheLs,1017000,1017590,  80,EB,6000,10036503
26764787,3480,IrvAsh,SheLs,1044000,1054190,  80,EB,6300,10036503
26764788,3480,IrvAsh,SheLs,1071000,1071590,  80,EB,5700,10036503
26764789,3480,IrvAsh,SheLs,1089000,1089590,  80,EB,5700,10036503
26764790,3480,IrvAsh,SheLs,1107000,1107590,  80,EB,5400,10036503
26764791,3480,IrvAsh,SheLs,1125000,1125590,  80,EB,5100,10036503
26764792,3480,IrvAsh,SheLs,1143000,1143590,  80,EB,5100,10036503
26764793,3480,IrvAsh,SheLs,1161000,1161590,  80,EB,4800,10036503
26768786,3480,IrvCen,IrvCic,711000,711590,  80,EB,4800,10036503
26774526,3480,IrvCen,IrvHar,639000,639590,  80,WB,5700,10036503
26774596,3480,IrvHar,IrvCum,1152000,1250390,  80,WB,3900,10036503
26776629,3480,IrvBlu,IrvCic,1053000,1053590,  80,WB,5100,10036503
26776630,3480,IrvBlu,IrvCic,1071000,1071590,  80,WB,4500,10036503
26776631,3480,IrvBlu,IrvCic,1089000,1089590,  80,WB,3900,10036503
26776632,3480,IrvBlu,IrvCic,1107000,1107590,  80,WB,3900,10036503
26776633,3480,IrvBlu,IrvCic,1125000,1125590,  80,WB,3000,10036503
26781789,3480,IrvAsh,IrvWes,1152000,1169990,  80,WB,3600,10036503
26781790,3480,IrvAsh,IrvWes,1170000,1187990,  80,WB,3900,10036503
26781791,3480,IrvAsh,IrvWes,1188000,1205990,  80,WB,3600,10036503
26766931,3480,IrvBlu,IrvKim,945000,945590,  80,EB,4200,10036503
26766932,3480,IrvAsh,SheLs,1179000,1179590,  80,EB,5100,10036503
26766933,3480,IrvAsh,SheLs,1206000,1277990,  80,EB,4800,10036503
26766934,3480,IrvAsh,SheLs,1278000,1403990,  80,EB,4500,10036503
26766935,3480,IrvBlu,IrvKim,972000,1002590,  80,EB,4500,10036503
26766936,3480,IrvBlu,IrvKim,1017000,1017590,  80,EB,4500,10036503
26766937,3480,IrvBlu,IrvKim,1044000,1054190,  80,EB,4500,10036503
26766938,3480,IrvBlu,IrvKim,1071000,1071590,  80,EB,4500,10036503
26766939,3480,IrvBlu,IrvKim,1089000,1089590,  80,EB,4500,10036503
26766940,3480,IrvBlu,IrvKim,1107000,1107590,  80,EB,4500,10036503
26766941,3480,IrvBlu,IrvKim,1125000,1125590,  80,EB,3900,10036503
26766942,3480,IrvBlu,IrvKim,1143000,1143590,  80,EB,3900,10036503
26766943,3480,IrvBlu,IrvKim,1161000,1161590,  80,EB,3900,10036503
26777875,3480,IrvCum,IrvHar,810000,862790,  80,EB,3900,10036503
26777876,3480,IrvCum,IrvHar,882000,934190,  80,EB,3900,10036503
26777877,3480,IrvCum,IrvHar,945000,945590,  80,EB,4200,10036503
26777878,3480,IrvCum,IrvHar,972000,1002590,  80,EB,4200,10036503
26785538,3480,IrvHar,IrvCum,540000,622790,  80,WB,3000,10036503
26785539,3480,IrvHar,IrvCum,639000,639590,  80,WB,3300,10036503
26785540,3480,IrvHar,IrvCum,666000,687590,  80,WB,4200,10036503
26785541,3480,IrvHar,IrvCum,711000,711590,  80,WB,3300,10036503
26785542,3480,IrvHar,IrvCum,738000,755990,  80,WB,3300,10036503
26785543,3480,IrvHar,IrvCum,756000,773990,  80,WB,3000,10036503
26785544,3480,IrvHar,IrvCum,774000,809990,  80,WB,3600,10036503
26785545,3480,IrvHar,IrvCum,810000,827990,  80,WB,3300,10036503
26785546,3480,IrvHar,IrvCum,828000,848990,  80,WB,3900,10036503
26785547,3480,IrvHar,IrvCum,873000,873590,  80,WB,3600,10036503
26785548,3480,IrvHar,IrvCum,891000,891590,  80,WB,3600,10036503
26785549,3480,IrvHar,IrvCum,909000,909590,  80,WB,3900,10036503
26785643,3480,IrvWes,IrvKim,1107000,1107590,  80,WB,4200,10036503
26785644,3480,IrvWes,IrvKim,1125000,1125590,  80,WB,4200,10036503
26777998,3480,IrvWes,IrvAsh,729000,729590,  80,EB,4200,10036503
26777999,3480,IrvWes,IrvAsh,747000,747590,  80,EB,4200,10036503
26782150,3480,IrvCen,IrvHar,666000,687590,  80,WB,6300,10036503
26782151,3480,IrvCen,IrvHar,711000,711590,  80,WB,6000,10036503
26782152,3480,IrvCen,IrvHar,756000,773990,  80,WB,5700,10036503
26782153,3480,IrvCen,IrvHar,774000,809990,  80,WB,6300,10036503
26782154,3480,IrvCen,IrvHar,810000,848990,  80,WB,6900,10036503
26782155,3480,IrvCen,IrvHar,873000,873590,  80,WB,6900,10036503
26782156,3480,IrvCen,IrvHar,891000,891590,  80,WB,7200,10036503
26753000,3480,IrvWes,IrvAsh,1071000,1071590,  80,EB,4200,10036503
26753001,3480,IrvWes,IrvAsh,1089000,1089590,  80,EB,3900,10036503
26754962,3480,IrvKim,IrvBlu,639000,639590,  80,WB,3600,10036503
26754963,3480,IrvHar,IrvCum,1260000,1403990,  80,WB,3900,10036503
26754964,3480,IrvKim,IrvBlu,540000,622790,  80,WB,3300,10036503
26754965,3480,IrvKim,IrvBlu,666000,687590,  80,WB,4500,10036503
26754997,3480,IrvCen,IrvHar,738000,755990,  80,WB,6000,10036503
26767238,3480,IrvKim,IrvWes,1161000,1161590,  80,EB,4200,10036503
26767240,3480,IrvKim,IrvWes,1125000,1125590,  80,EB,4200,10036503
26767241,3480,IrvKim,IrvWes,1143000,1143590,  80,EB,4500,10036503
26767242,3480,IrvKim,IrvWes,1179000,1179590,  80,EB,4200,10036503
26767243,3480,IrvKim,IrvWes,1206000,1259990,  80,EB,3900,10036503
26767244,3480,IrvKim,IrvWes,1260000,1277990,  80,EB,3600,10036503
26767245,3480,IrvKim,IrvWes,1278000,1403990,  80,EB,3900,10036503
26767246,3480,IrvWes,IrvAsh,540000,620990,  80,EB,2700,10036503
26767247,3480,IrvWes,IrvAsh,639000,639590,  80,EB,3300,10036503
26767248,3480,IrvWes,IrvAsh,657000,657590,  80,EB,3600,10036503
26767249,3480,IrvWes,IrvAsh,684000,694190,  80,EB,4200,10036503
26782157,3480,IrvCen,IrvHar,909000,909590,  80,WB,7500,10036503
26782158,3480,IrvCen,IrvHar,927000,927590,  80,WB,7500,10036503
26782159,3480,IrvCen,IrvHar,945000,945590,  80,WB,7500,10036503
26782160,3480,IrvCen,IrvHar,972000,989990,  80,WB,6900,10036503
26782161,3480,IrvCen,IrvHar,990000,1040390,  80,WB,6600,10036503
26782162,3480,IrvCen,IrvHar,1053000,1053590,  80,WB,6000,10036503
26782163,3480,IrvCen,IrvHar,1071000,1071590,  80,WB,6000,10036503
26782164,3480,IrvCen,IrvHar,1089000,1089590,  80,WB,6000,10036503
26753040,3480,IrvCen,IrvCic,1107000,1107590,  80,EB,4200,10036503
26753041,3480,IrvCen,IrvCic,1044000,1054190,  80,EB,4500,10036503
26753042,3480,IrvCen,IrvCic,1071000,1071590,  80,EB,4800,10036503
26753043,3480,IrvCen,IrvCic,1089000,1089590,  80,EB,4500,10036503
26753044,3480,IrvCen,IrvCic,1125000,1125590,  80,EB,3900,10036503
26753045,3480,IrvCen,IrvCic,1143000,1143590,  80,EB,4200,10036503
26753046,3480,IrvCen,IrvCic,1161000,1161590,  80,EB,3900,10036503
26753047,3480,IrvCen,IrvCic,1179000,1179590,  80,EB,3900,10036503
26753048,3480,IrvCen,IrvCic,1206000,1277990,  80,EB,3300,10036503
26753049,3480,IrvCen,IrvCic,1278000,1403990,  80,EB,3000,10036503
26753050,3480,IrvCic,IrvBlu,540000,620990,  80,EB,2700,10036503
26753051,3480,IrvCic,IrvBlu,639000,639590,  80,EB,2700,10036503
26753052,3480,IrvCic,IrvBlu,657000,657590,  80,EB,2700,10036503
26753053,3480,IrvCic,IrvBlu,684000,694190,  80,EB,4200,10036503
26753054,3480,IrvCic,IrvBlu,711000,711590,  80,EB,3900,10036503
26753055,3480,IrvCic,IrvBlu,729000,729590,  80,EB,3300,10036503
26753056,3480,IrvCic,IrvBlu,747000,747590,  80,EB,3000,10036503
26753057,3480,IrvCic,IrvBlu,774000,791990,  80,EB,3000,10036503
26753058,3480,IrvCic,IrvBlu,810000,862790,  80,EB,3000,10036503
26753059,3480,IrvCic,IrvBlu,882000,934190,  80,EB,3600,10036503
26753119,3480,IrvKim,IrvWes,810000,862790,  80,EB,4800,10036503
26753120,3480,IrvKim,IrvWes,729000,729590,  80,EB,5400,10036503
26753121,3480,IrvKim,IrvWes,747000,747590,  80,EB,5100,10036503
26753122,3480,IrvKim,IrvWes,774000,791990,  80,EB,4500,10036503
26753123,3480,IrvKim,IrvWes,882000,934190,  80,EB,4800,10036503
26755081,3480,SheLs,IrvBwy,1242000,1259990,  80,EB,1200,10036503
26755082,3480,SheLs,IrvBwy,1161000,1161590,  80,EB,1500,10036503
26755083,3480,SheLs,IrvBwy,1179000,1179590,  80,EB,1500,10036503
26755087,3480,IrvAsh,IrvWes,540000,622790,  80,WB,2700,10036503
26755088,3480,IrvAsh,IrvWes,639000,639590,  80,WB,3000,10036503
26755089,3480,IrvAsh,IrvWes,666000,687590,  80,WB,3900,10036503
26755090,3480,IrvAsh,IrvWes,711000,711590,  80,WB,3900,10036503
26755091,3480,IrvAsh,IrvWes,738000,755990,  80,WB,3900,10036503
26755092,3480,IrvAsh,IrvWes,756000,773990,  80,WB,3600,10036503
26755093,3480,IrvAsh,IrvWes,774000,848990,  80,WB,3900,10036503
26755094,3480,IrvAsh,IrvWes,873000,873590,  80,WB,4200,10036503
26755095,3480,IrvAsh,IrvWes,891000,891590,  80,WB,4200,10036503
26755097,3480,IrvAsh,IrvWes,909000,909590,  80,WB,4200,10036503
26767255,3480,IrvCum,IrvHar,1044000,1054190,  80,EB,4800,10036503
26775136,3480,SheLs,IrvBwy,810000,862790,  80,EB,1500,10036503
26775140,3480,SheLs,IrvBwy,882000,934190,  80,EB,1500,10036503
26775141,3480,SheLs,IrvBwy,945000,945590,  80,EB,1500,10036503
26775142,3480,SheLs,IrvBwy,972000,1002590,  80,EB,1800,10036503
26775143,3480,SheLs,IrvBwy,1017000,1017590,  80,EB,1800,10036503
26775144,3480,SheLs,IrvBwy,1044000,1054190,  80,EB,1800,10036503
26775145,3480,SheLs,IrvBwy,1071000,1071590,  80,EB,1800,10036503
26775146,3480,SheLs,IrvBwy,1089000,1089590,  80,EB,1500,10036503
26755225,3480,IrvHar,IrvCum,927000,927590,  80,WB,3900,10036503
26755226,3480,IrvHar,IrvCum,945000,945590,  80,WB,4200,10036503
26755227,3480,IrvHar,IrvCum,972000,989990,  80,WB,4500,10036503
26755228,3480,IrvHar,IrvCum,990000,1040390,  80,WB,3900,10036503
26755229,3480,IrvHar,IrvCum,1053000,1053590,  80,WB,3600,10036503
26755230,3480,IrvHar,IrvCum,1071000,1071590,  80,WB,3900,10036503
26755231,3480,IrvHar,IrvCum,1089000,1089590,  80,WB,3600,10036503
26778377,3480,IrvBwy,IrvAsh,1170000,1187990,  80,WB,3300,10036503
26778378,3480,IrvBwy,IrvAsh,1188000,1205990,  80,WB,3600,10036503
26778379,3480,IrvBwy,IrvAsh,1206000,1223990,  80,WB,3300,10036503
26778380,3480,IrvBwy,IrvAsh,1224000,1250390,  80,WB,3600,10036503
26780455,3480,IrvAsh,SheLs,711000,711590,  80,EB,6300,10036503
26780456,3480,IrvAsh,SheLs,729000,729590,  80,EB,5700,10036503
26780457,3480,IrvAsh,SheLs,747000,747590,  80,EB,5700,10036503
26780458,3480,IrvAsh,SheLs,774000,791990,  80,EB,5400,10036503
26780459,3480,IrvAsh,SheLs,810000,862790,  80,EB,5400,10036503
26780460,3480,IrvAsh,SheLs,882000,934190,  80,EB,5700,10036503
26780461,3480,IrvAsh,SheLs,945000,945590,  80,EB,5700,10036503
26755403,3480,IrvCen,IrvHar,1152000,1205990,  80,WB,6000,10036503
26755404,3480,IrvCen,IrvHar,1107000,1107590,  80,WB,6300,10036503
26755405,3480,IrvCen,IrvHar,1125000,1125590,  80,WB,6000,10036503
26755406,3480,IrvCen,IrvHar,1206000,1223990,  80,WB,5700,10036503
26755407,3480,IrvCen,IrvHar,1224000,1250390,  80,WB,6300,10036503
26755408,3480,IrvCen,IrvHar,1260000,1403990,  80,WB,5700,10036503
26755409,3480,IrvCic,IrvCen,540000,622790,  80,WB,2700,10036503
26755410,3480,IrvCic,IrvCen,639000,639590,  80,WB,3000,10036503
26775368,3480,IrvCic,IrvCen,1314000,1403990,  80,WB,2100,10036503
26775369,3480,IrvCic,IrvCen,1188000,1223990,  80,WB,3300,10036503
26775370,3480,IrvCic,IrvCen,1224000,1250390,  80,WB,3000,10036503
26767729,3480,IrvBwy,IrvAsh,666000,687590,  80,WB,3300,10036503
26767730,3480,IrvBwy,IrvAsh,711000,711590,  80,WB,3900,10036503
26767731,3480,IrvBwy,IrvAsh,873000,873590,  80,WB,3900,10036503
26767732,3480,IrvBwy,IrvAsh,738000,809990,  80,WB,3600,10036503
26767733,3480,IrvBwy,IrvAsh,810000,827990,  80,WB,3900,10036503
26767734,3480,IrvBwy,IrvAsh,828000,848990,  80,WB,3600,10036503
26767735,3480,IrvBwy,IrvAsh,891000,891590,  80,WB,3900,10036503
26767736,3480,IrvBwy,IrvAsh,909000,909590,  80,WB,3900,10036503
26767737,3480,IrvBwy,IrvAsh,927000,927590,  80,WB,3900,10036503
26775433,3480,SheLs,IrvBwy,540000,620990,  80,EB,1200,10036503
26775434,3480,SheLs,IrvBwy,639000,639590,  80,EB,1500,10036503
26775435,3480,SheLs,IrvBwy,657000,657590,  80,EB,1500,10036503
26775436,3480,SheLs,IrvBwy,684000,694190,  80,EB,1500,10036503
26775437,3480,SheLs,IrvBwy,711000,711590,  80,EB,1500,10036503
26775438,3480,SheLs,IrvBwy,729000,729590,  80,EB,1500,10036503
26775439,3480,SheLs,IrvBwy,747000,747590,  80,EB,1800,10036503
26775440,3480,SheLs,IrvBwy,774000,791990,  80,EB,1500,10036503
26782765,3480,IrvBwy,IrvAsh,1260000,1403990,  80,WB,3000,10036503
26782766,3480,IrvCen,IrvHar,540000,622790,  80,WB,5400,10036503
26757683,3480,IrvBwy,IrvAsh,945000,945590,  80,WB,3900,10036503
26757684,3480,IrvBwy,IrvAsh,972000,989990,  80,WB,3900,10036503
26757685,3480,IrvBwy,IrvAsh,990000,1040390,  80,WB,3600,10036503
26757686,3480,IrvBwy,IrvAsh,1053000,1053590,  80,WB,4200,10036503
26757687,3480,IrvBwy,IrvAsh,1071000,1071590,  80,WB,4200,10036503
26757688,3480,IrvBwy,IrvAsh,1089000,1089590,  80,WB,4200,10036503
26757689,3480,IrvBwy,IrvAsh,1107000,1107590,  80,WB,3900,10036503
26757690,3480,IrvBwy,IrvAsh,1125000,1125590,  80,WB,3900,10036503
26757691,3480,IrvBwy,IrvAsh,1152000,1169990,  80,WB,3600,10036503
26765754,3480,IrvWes,IrvKim,1152000,1250390,  80,WB,3900,10036503
26765755,3480,IrvWes,IrvKim,1260000,1313990,  80,WB,3900,10036503
26765756,3480,IrvWes,IrvKim,1314000,1403990,  80,WB,4200,10036503
26767847,3480,IrvWes,IrvAsh,711000,711590,  80,EB,4500,10036503
26767866,3480,IrvCum,IrvHar,1017000,1017590,  80,EB,4200,10036503
26769853,3480,IrvBlu,IrvCic,1152000,1169990,  80,WB,2700,10036503
26769854,3480,IrvBlu,IrvCic,1170000,1250390,  80,WB,3000,10036503
26769855,3480,IrvBlu,IrvCic,1260000,1403990,  80,WB,2700,10036503
26769856,3480,IrvBwy,IrvAsh,540000,622790,  80,WB,2700,10036503
26769857,3480,IrvBwy,IrvAsh,639000,639590,  80,WB,2700,10036503
26761879,3480,IrvCic,IrvBlu,945000,945590,  80,EB,3600,10036503
26761880,3480,IrvCic,IrvBlu,972000,1002590,  80,EB,3900,10036503
26761881,3480,IrvCic,IrvBlu,1017000,1017590,  80,EB,3600,10036503
26761882,3480,IrvCic,IrvBlu,1044000,1054190,  80,EB,3900,10036503
26761883,3480,IrvCic,IrvBlu,1071000,1071590,  80,EB,3900,10036503
26761884,3480,IrvCic,IrvBlu,1089000,1089590,  80,EB,3300,10036503
26761885,3480,IrvCic,IrvBlu,1107000,1107590,  80,EB,3300,10036503
26761886,3480,IrvCic,IrvBlu,1125000,1125590,  80,EB,3600,10036503
26761887,3480,IrvCic,IrvBlu,1143000,1143590,  80,EB,3300,10036503
26761888,3480,IrvCic,IrvBlu,1161000,1161590,  80,EB,3300,10036503
26761889,3480,IrvCic,IrvBlu,1179000,1179590,  80,EB,3300,10036503
26761890,3480,IrvCic,IrvBlu,1206000,1259990,  80,EB,3000,10036503
26761891,3480,IrvCic,IrvBlu,1260000,1403990,  80,EB,3300,10036503
26761892,3480,IrvCum,IrvHar,540000,620990,  80,EB,3000,10036503
26761893,3480,IrvCum,IrvHar,639000,639590,  80,EB,3300,10036503
26761894,3480,IrvCum,IrvHar,657000,657590,  80,EB,3300,10036503
26761895,3480,IrvCum,IrvHar,684000,694190,  80,EB,3900,10036503
26761896,3480,IrvCum,IrvHar,711000,711590,  80,EB,4200,10036503
26761897,3480,IrvCum,IrvHar,729000,729590,  80,EB,3900,10036503
26761898,3480,IrvCum,IrvHar,747000,747590,  80,EB,3600,10036503
26761899,3480,IrvCum,IrvHar,774000,791990,  80,EB,3600,10036503
26765986,3480,IrvWes,IrvAsh,945000,945590,  80,EB,3900,10036503
26769975,3480,IrvCum,IrvHar,1206000,1403990,  80,EB,3600,10036503
26769979,3480,IrvCum,IrvHar,1143000,1143590,  80,EB,3600,10036503
26769980,3480,IrvCum,IrvHar,1161000,1161590,  80,EB,3900,10036503
26769981,3480,IrvCum,IrvHar,1179000,1179590,  80,EB,3600,10036503
26769982,3480,IrvHar,IrvCen,540000,620990,  80,EB,5400,10036503
26769983,3480,IrvHar,IrvCen,639000,639590,  80,EB,5700,10036503
26769984,3480,IrvHar,IrvCen,657000,657590,  80,EB,6000,10036503
26769985,3480,IrvHar,IrvCen,684000,694190,  80,EB,6900,10036503
26769986,3480,IrvHar,IrvCen,711000,711590,  80,EB,7200,10036503
26769987,3480,IrvHar,IrvCen,729000,729590,  80,EB,6900,10036503
26769988,3480,IrvHar,IrvCen,747000,747590,  80,EB,7200,10036503
26769989,3480,IrvHar,IrvCen,774000,791990,  80,EB,6900,10036503
26769990,3480,IrvHar,IrvCen,810000,862790,  80,EB,6600,10036503
26769991,3480,IrvHar,IrvCen,882000,934190,  80,EB,7200,10036503
26769992,3480,IrvHar,IrvCen,945000,945590,  80,EB,7800,10036503
26769993,3480,IrvHar,IrvCen,972000,1002590,  80,EB,8400,10036503
26769994,3480,IrvHar,IrvCen,1089000,1089590,  80,EB,8400,10036503
26769995,3480,IrvHar,IrvCen,1017000,1017590,  80,EB,8400,10036503
26769996,3480,IrvHar,IrvCen,1044000,1054190,  80,EB,8700,10036503
26769997,3480,IrvHar,IrvCen,1071000,1071590,  80,EB,8100,10036503
26769998,3480,IrvHar,IrvCen,1107000,1107590,  80,EB,7800,10036503
26769999,3480,IrvHar,IrvCen,1125000,1125590,  80,EB,7500,10036503
26770000,3480,IrvHar,IrvCen,1143000,1143590,  80,EB,7200,10036503
26770001,3480,IrvHar,IrvCen,1161000,1161590,  80,EB,6600,10036503
26770044,3480,IrvCic,IrvCen,666000,687590,  80,WB,3300,10036503
26765987,3480,IrvWes,IrvAsh,774000,791990,  80,EB,3900,10036503
26765988,3480,IrvWes,IrvAsh,810000,862790,  80,EB,3900,10036503
26765989,3480,IrvWes,IrvAsh,882000,934190,  80,EB,3900,10036503
26765990,3480,IrvWes,IrvAsh,972000,1002590,  80,EB,4200,10036503
26765991,3480,IrvWes,IrvAsh,1017000,1017590,  80,EB,4200,10036503
26775791,3480,IrvWes,IrvAsh,1107000,1107590,  80,EB,3600,10036503
26775792,3480,IrvWes,IrvAsh,1125000,1125590,  80,EB,3900,10036503
26775793,3480,IrvWes,IrvAsh,1143000,1143590,  80,EB,3300,10036503
26775794,3480,IrvWes,IrvAsh,1161000,1161590,  80,EB,3900,10036503
26775795,3480,IrvWes,IrvAsh,1179000,1179590,  80,EB,3300,10036503
26775796,3480,IrvWes,IrvAsh,1206000,1223990,  80,EB,3000,10036503
26775797,3480,IrvWes,IrvAsh,1224000,1277990,  80,EB,3300,10036503
26775798,3480,IrvWes,IrvAsh,1278000,1403990,  80,EB,3000,10036503
26775875,3480,IrvAsh,SheLs,540000,620990,  80,EB,3600,10036503
26775876,3480,IrvAsh,SheLs,639000,639590,  80,EB,5100,10036503
26778977,3480,IrvWes,IrvKim,891000,891590,  80,WB,4200,10036503
26779012,3480,IrvCic,IrvCen,1260000,1313990,  80,WB,3000,10036503
26784709,3480,IrvKim,IrvBlu,828000,848990,  80,WB,4200,10036503
26784710,3480,IrvKim,IrvBlu,738000,755990,  80,WB,3900,10036503
26784711,3480,IrvKim,IrvBlu,774000,809990,  80,WB,3900,10036503
26784712,3480,IrvKim,IrvBlu,810000,827990,  80,WB,4500,10036503
26784713,3480,IrvKim,IrvBlu,873000,873590,  80,WB,4500,10036503
26784714,3480,IrvKim,IrvBlu,891000,891590,  80,WB,4200,10036503
26784715,3480,IrvKim,IrvBlu,909000,909590,  80,WB,4500,10036503
26784716,3480,IrvKim,IrvBlu,927000,927590,  80,WB,4200,10036503
26784717,3480,IrvKim,IrvBlu,945000,945590,  80,WB,4800,10036503
26784718,3480,IrvKim,IrvBlu,972000,989990,  80,WB,5400,10036503
26784719,3480,IrvKim,IrvBlu,990000,1040390,  80,WB,5700,10036503
26784720,3480,IrvKim,IrvBlu,1107000,1107590,  80,WB,4200,10036503
26784721,3480,IrvKim,IrvBlu,1053000,1053590,  80,WB,5100,10036503
26784722,3480,IrvKim,IrvBlu,1071000,1071590,  80,WB,5100,10036503
26784723,3480,IrvKim,IrvBlu,1089000,1089590,  80,WB,4800,10036503
26784724,3480,IrvKim,IrvBlu,1125000,1125590,  80,WB,4200,10036503
26784725,3480,IrvKim,IrvBlu,1152000,1169990,  80,WB,4200,10036503
26784726,3480,IrvKim,IrvBlu,1170000,1205990,  80,WB,3900,10036503
26784727,3480,IrvKim,IrvBlu,1206000,1223990,  80,WB,4200,10036503
26784728,3480,IrvKim,IrvBlu,1224000,1250390,  80,WB,3900,10036503
26784729,3480,IrvKim,IrvBlu,1260000,1313990,  80,WB,3600,10036503
26784730,3480,IrvKim,IrvBlu,1314000,1403990,  80,WB,4200,10036503
26784731,3480,IrvWes,IrvKim,540000,622790,  80,WB,3600,10036503
26784732,3480,IrvWes,IrvKim,639000,639590,  80,WB,3600,10036503
26784733,3480,IrvWes,IrvKim,666000,687590,  80,WB,4200,10036503
26784734,3480,IrvWes,IrvKim,711000,711590,  80,WB,4200,10036503
26784735,3480,IrvWes,IrvKim,738000,755990,  80,WB,3600,10036503
26784736,3480,IrvWes,IrvKim,756000,773990,  80,WB,3900,10036503
26784737,3480,IrvWes,IrvKim,774000,827990,  80,WB,4200,10036503
26784738,3480,IrvWes,IrvKim,828000,848990,  80,WB,3900,10036503
26784739,3480,IrvWes,IrvKim,873000,873590,  80,WB,4200,10036503
26753944,3480,IrvKim,IrvBlu,756000,773990,  80,WB,4200,10036503
26753945,3480,IrvKim,IrvBlu,711000,711590,  80,WB,4500,10036503
26766165,3480,IrvCic,IrvCen,711000,711590,  80,WB,3600,10036503
26766166,3480,IrvCic,IrvCen,738000,755990,  80,WB,3300,10036503
26766167,3480,IrvCic,IrvCen,756000,773990,  80,WB,3600,10036503
26766168,3480,IrvCic,IrvCen,774000,827990,  80,WB,3900,10036503
26752090,3480,IrvWes,IrvKim,909000,909590,  80,WB,4200,10036503
26752093,3480,IrvWes,IrvKim,927000,927590,  80,WB,4500,10036503
26752094,3480,IrvWes,IrvKim,945000,945590,  80,WB,4500,10036503
26752095,3480,IrvWes,IrvKim,972000,1040390,  80,WB,5400,10036503
26752096,3480,IrvWes,IrvKim,1053000,1053590,  80,WB,5400,10036503
26752097,3480,IrvWes,IrvKim,1071000,1071590,  80,WB,5400,10036503
26752098,3480,IrvWes,IrvKim,1089000,1089590,  80,WB,4800,10036503
26760198,3480,IrvBlu,IrvKim,1206000,1241990,  80,EB,3600,10036503
26760201,3480,IrvBlu,IrvKim,1179000,1179590,  80,EB,3600,10036503
26760202,3480,IrvBlu,IrvKim,1242000,1403990,  80,EB,3300,10036503
26760203,3480,IrvBlu,IrvKim,540000,620990,  80,EB,2700,10036503
26760204,3480,IrvBlu,IrvKim,639000,639590,  80,EB,3300,10036503
26760205,3480,IrvBlu,IrvKim,657000,657590,  80,EB,3600,10036503
26762168,3480,IrvHar,IrvCum,1107000,1107590,  80,WB,3600,10036503
26762169,3480,IrvHar,IrvCum,1125000,1125590,  80,WB,3600,10036503
26768331,3480,IrvCic,IrvCen,909000,909590,  80,WB,3900,10036503
26768332,3480,IrvCic,IrvCen,828000,848990,  80,WB,4200,10036503
26768333,3480,IrvCic,IrvCen,873000,873590,  80,WB,3900,10036503
26768334,3480,IrvCic,IrvCen,891000,891590,  80,WB,4500,10036503
